showid,title,type,releaseyear,endyear,duration,genres,cast,imdbrating,numvotes,popularityrank,isadult,url
tt4807408,The Best of Enemies,Movie,2019,2019,133 min,"Biography,Drama,History","Taraji P. Henson, Sam Rockwell, Babou Ceesay, Anne Heche, Wes Bentley",7.3,21746,8872,0,https://www.imdb.com/title/tt4807408/
tt0099994,Leatherface: Texas Chainsaw Massacre III,Movie,1990,1990,85 min,"Horror,Thriller","Kate Hodge, Ken Foree, R.A. Mihailoff, William Butler, Viggo Mortensen",5.0,21743,8873,0,https://www.imdb.com/title/tt0099994/
tt0079240,The Great Train Robbery,Movie,1978,1978,110 min,"Adventure,Crime,Drama","Sean Connery, Donald Sutherland, Lesley-Anne Down, Alan Webb, Malcolm Terris",6.9,21740,8874,0,https://www.imdb.com/title/tt0079240/
tt11343600,Brand New Cherry Flavor,Web Series,2021,2021,43 min,"Drama,Horror,Mystery","Rosa Salazar, Catherine Keener, Eric Lange, Jeff Ward, Manny Jacinto",7.1,21735,8875,0,https://www.imdb.com/title/tt11343600/
tt6722030,The Intruder,Movie,2019,2019,102 min,"Horror,Thriller","Michael Ealy, Meagan Good, Dennis Quaid, Joseph Sikora, Alvina August",5.6,21735,8875,0,https://www.imdb.com/title/tt6722030/
tt0279077,FLCL,Web Series,2000,2001,30 min,"Action,Animation,Comedy","Jun Mizuki, Mayumi Shintani, Izumi Kasagi, Suzuki Matsuo, Hiroshi Ito",8.1,21733,8876,0,https://www.imdb.com/title/tt0279077/
tt0093075,The Gate,Movie,1987,1987,85 min,"Fantasy,Horror","Stephen Dorff, Christa Denton, Louis Tripp, Kelly Rowan, Jennifer Irwin",6.1,21733,8876,0,https://www.imdb.com/title/tt0093075/
tt11374902,Doctor,Movie,2021,2021,148 min,"Action,Comedy,Crime","Sivakarthikeyan, Vinay Rai, Priyanka Arulmohan, Yogi Babu, Milind Soman",7.4,21731,8877,0,https://www.imdb.com/title/tt11374902/
tt0082288,Dragonslayer,Movie,1981,1981,109 min,"Action,Adventure,Fantasy","Peter MacNicol, Caitlin Clarke, Ralph Richardson, John Hallam, Peter Eyre",6.6,21725,8878,0,https://www.imdb.com/title/tt0082288/
tt2980706,Planes: Fire & Rescue,Movie,2014,2014,83 min,"Adventure,Animation,Comedy","Dane Cook, Ed Harris, Julie Bowen, Curtis Armstrong, John Michael Higgins",5.9,21724,8879,0,https://www.imdb.com/title/tt2980706/
tt1848220,The Magnificent Century,TV Show,2011,2014,90 min,"Biography,Drama,History","Halit Ergenç, Nur Fettahoglu, Selim Bayraktar, Selen Öztürk, Selma Ergeç",7.0,21723,8880,0,https://www.imdb.com/title/tt1848220/
tt0109439,City Slickers II: The Legend of Curly's Gold,Movie,1994,1994,116 min,"Comedy,Western","Billy Crystal, Jack Palance, Jack Palance, Daniel Stern, Jon Lovitz",5.6,21721,8881,0,https://www.imdb.com/title/tt0109439/
tt1942884,Indie Game: The Movie,Movie,2012,2012,103 min,"Documentary,Drama","Lisanne Pajot, James Swirsky",7.6,21714,8882,0,https://www.imdb.com/title/tt1942884/
tt0220099,The Tigger Movie,Movie,2000,2000,77 min,"Adventure,Animation,Comedy","Jim Cummings, Jim Cummings, Nikita Hopkins, Ken Sansom, John Fiedler",6.4,21703,8883,0,https://www.imdb.com/title/tt0220099/
tt8305806,The Wretched,Movie,2019,2019,95 min,"Drama,Horror,Mystery","John-Paul Howard, Piper Curda, Jamison Jones, Azie Tesfai, Zarah Mahler",5.8,21702,8884,0,https://www.imdb.com/title/tt8305806/
tt1020885,Vampire Killers,Movie,2009,2009,86 min,"Action,Comedy,Fantasy","Paul McGann, James Corden, MyAnna Buring, Silvia Colloca, Margarita Hall",5.1,21697,8885,0,https://www.imdb.com/title/tt1020885/
tt0318081,A Sound of Thunder,Movie,2005,2005,110 min,"Action,Adventure,Horror","Edward Burns, Ben Kingsley, Catherine McCormack, Armin Rohde, Heike Makatsch",4.3,21696,8886,0,https://www.imdb.com/title/tt0318081/
tt0093624,Night of the Demons,Movie,1988,1988,90 min,"Comedy,Fantasy,Horror","Cathy Podewell, Alvin Alexis, Hal Havins, Allison Barron, Harold Ayer",6.1,21691,8887,0,https://www.imdb.com/title/tt0093624/
tt0093677,Opera,Movie,1987,1987,107 min,"Crime,Horror,Mystery","Cristina Marsillach, Ian Charleson, Urbano Barberini, Antonella Vitale, Daria Nicolodi",6.9,21685,8888,0,https://www.imdb.com/title/tt0093677/
tt0875113,99 Francs,Movie,2007,2007,100 min,"Comedy,Drama","Jean Dujardin, Jocelyn Quivrin, Patrick Mille, Vahina Giocante, Elisa Tovati",7.1,21684,8889,0,https://www.imdb.com/title/tt0875113/
tt0860907,Evangelion: 3.0 You Can (Not) Redo,Movie,2012,2012,96 min,"Action,Animation,Drama","Megumi Ogata, Megumi Hayashibara, Megumi Hayashibara, Megumi Hayashibara, Yûko Miyamura",6.9,21683,8890,0,https://www.imdb.com/title/tt0860907/
tt0126158,He-Man and the Masters of the Universe,TV Show,1983,1985,30 min,"Action,Adventure,Animation","John Erwin, John Erwin, John Erwin, Alan Oppenheimer, Alan Oppenheimer",7.5,21682,8891,0,https://www.imdb.com/title/tt0126158/
tt6478318,Innocent,Web Series,2017,2017,60 min,"Crime,Drama,Mystery","Haluk Bilginer, Nur Sürer, Ali Atay, Okan Yalabik, Serkan Keskin",8.3,21674,8892,0,https://www.imdb.com/title/tt6478318/
tt10786774,Sam Bahadur,Movie,2023,2023,150 min,"Biography,Drama,War","Vicky Kaushal, Sanya Malhotra, Fatima Sana Shaikh, Neeraj Kabi, Sammy Jonas Heaney",7.7,21674,8892,0,https://www.imdb.com/title/tt10786774/
tt1205558,Hick,Movie,2011,2011,99 min,"Comedy,Drama","Chloë Grace Moretz, Blake Lively, Rory Culkin, Eddie Redmayne, Christopher Coakley",5.5,21669,8893,0,https://www.imdb.com/title/tt1205558/
tt0113677,Living in Oblivion,Movie,1995,1995,90 min,"Comedy,Drama","Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck, James Le Gros",7.5,21669,8893,0,https://www.imdb.com/title/tt0113677/
tt7832124,Müslüm,Movie,2018,2018,136 min,"Biography,Drama,Music","Timuçin Esen, Zerrin Tekindor, Ayça Bingöl, Erkan Can, Taner Ölmez",7.6,21664,8894,0,https://www.imdb.com/title/tt7832124/
tt1610996,Absentia,Movie,2011,2011,87 min,"Drama,Horror,Mystery","Katie Parker, Courtney Bell, Dave Levine, Justin Gordon, Morgan Peter Brown",5.8,21662,8895,0,https://www.imdb.com/title/tt1610996/
tt0076257,The Kentucky Fried Movie,Movie,1977,1977,83 min,Comedy,"Evan C. Kim, Bong Soo Han, Bill Bixby, George Lazenby, Marilyn Joi",6.4,21658,8896,0,https://www.imdb.com/title/tt0076257/
tt1234541,The Butterfly Effect 3: Revelations,Movie,2009,2009,90 min,"Crime,Sci-Fi,Thriller","Chris Carmack, Rachel Miner, Melissa Jones, Kevin Yon, Lynch R. Travis",5.6,21657,8897,0,https://www.imdb.com/title/tt1234541/
tt7979142,The Night Clerk,Movie,2020,2020,90 min,"Crime,Drama,Mystery","Tye Sheridan, Ana de Armas, Helen Hunt, John Leguizamo, Johnathon Schaech",5.6,21650,8898,0,https://www.imdb.com/title/tt7979142/
tt1598873,Cleanskin,Movie,2012,2012,108 min,"Action,Crime,Drama","Sean Bean, Charlotte Rampling, Abhin Galeya, Tom Burke, Tuppence Middleton",6.2,21649,8899,0,https://www.imdb.com/title/tt1598873/
tt1977895,Resolution,Movie,2012,2012,93 min,"Drama,Horror,Mystery","Peter Cilella, Vinny Curran, Emily Montague, Kurt David Anderson, Skyler Meacham",6.4,21628,8900,0,https://www.imdb.com/title/tt1977895/
tt5607028,Fullmetal Alchemist,Movie,2017,2017,135 min,"Action,Adventure,Fantasy","Ryôsuke Yamada, Tsubasa Honda, Dean Fujioka, Misako Renbutsu, Kanata Hongô",5.3,21626,8901,0,https://www.imdb.com/title/tt5607028/
tt0338216,Lucky You,Movie,2007,2007,124 min,"Drama,Romance,Sport","Eric Bana, Drew Barrymore, Robert Duvall, Phyllis Somerville, Horatio Sanz",5.9,21620,8902,0,https://www.imdb.com/title/tt0338216/
tt0092240,The Wraith,Movie,1986,1986,93 min,"Action,Horror,Romance","Charlie Sheen, Charlie Sheen, Nick Cassavetes, Sherilyn Fenn, Randy Quaid",5.9,21618,8903,0,https://www.imdb.com/title/tt0092240/
tt17220704,A Christmas Story Christmas,Movie,2022,2022,98 min,"Comedy,Family","Peter Billingsley, Erinn Hayes, River Drosche, Julianna Layne, Julie Hagerty",6.7,21617,8904,0,https://www.imdb.com/title/tt17220704/
tt1819654,Ringer,TV Show,2011,2012,44 min,"Crime,Drama,Mystery","Sarah Michelle Gellar, Sarah Michelle Gellar, Kristoffer Polaha, Ioan Gruffudd, Nestor Carbonell",7.0,21610,8905,0,https://www.imdb.com/title/tt1819654/
tt0397150,Garth Marenghi's Darkplace,Web Series,2004,2004,24 min,"Comedy,Fantasy,Horror","Richard Ayoade, Richard Ayoade, Matt Berry, Matt Berry, Matthew Holness",8.5,21608,8906,0,https://www.imdb.com/title/tt0397150/
tt0273366,Lizzie McGuire,TV Show,2001,2004,30 min,"Comedy,Drama,Family","Hilary Duff, Adam Lamberg, Robert Carradine, Lalaine, Jake Thomas",6.6,21607,8907,0,https://www.imdb.com/title/tt0273366/
tt28491891,His Three Daughters,Movie,2023,2023,101 min,Drama,"Carrie Coon, Natasha Lyonne, Elizabeth Olsen, Rudy Galvan, Jose Febus",7.1,21604,8908,0,https://www.imdb.com/title/tt28491891/
tt0073747,The Stepford Wives,Movie,1975,1975,115 min,"Horror,Mystery,Sci-Fi","Katharine Ross, Paula Prentiss, Peter Masterson, Nanette Newman, Tina Louise",6.9,21599,8909,0,https://www.imdb.com/title/tt0073747/
tt6110648,The Purge,TV Show,2018,2019,42 min,"Action,Drama,Horror","Gabriel Chavarria, Derek Luke, Hannah Emily Anderson, Max Martini, Jessica Garza",6.6,21596,8910,0,https://www.imdb.com/title/tt6110648/
tt3150586,Ebb and Tide,TV Show,2013,2015,120 min,"Drama,Romance","Çagatay Ulusoy, Serenay Sarikaya, Metin Akdülger, Baris Falay, Taner Ölmez",7.3,21596,8910,0,https://www.imdb.com/title/tt3150586/
tt0118564,Affliction,Movie,1997,1997,114 min,"Drama,Mystery,Thriller","Nick Nolte, Sissy Spacek, James Coburn, Brigid Tierney, Holmes Osborne",6.9,21592,8911,0,https://www.imdb.com/title/tt0118564/
tt0411270,The Beat That My Heart Skipped,Movie,2005,2005,108 min,"Crime,Drama,Music","Romain Duris, Aure Atika, Emmanuelle Devos, Niels Arestrup, Jonathan Zaccaï",7.2,21580,8912,0,https://www.imdb.com/title/tt0411270/
tt0167427,Superstar,Movie,1999,1999,81 min,"Comedy,Romance","Molly Shannon, Will Ferrell, Will Ferrell, Elaine Hendrix, Harland Williams",5.3,21577,8913,0,https://www.imdb.com/title/tt0167427/
tt31711040,Look Back,Movie,2024,2024,58 min,"Animation,Drama","Yumi Kawai, Mizuki Yoshida, Yôichirô Saitô, Kôta Oka, Kureha Maki",7.8,21571,8914,0,https://www.imdb.com/title/tt31711040/
tt11394332,Spree,Movie,2020,2020,93 min,"Comedy,Crime,Horror","Joe Keery, David Arquette, Joshua Ovalle, A.J. Del Cueto, Mischa Barton",5.9,21569,8915,0,https://www.imdb.com/title/tt11394332/
tt1472584,Max Steel,Movie,2016,2016,92 min,"Action,Adventure,Fantasy","Ben Winchell, Josh Brener, Maria Bello, Andy Garcia, Ana Villafañe",4.6,21568,8916,0,https://www.imdb.com/title/tt1472584/
tt0040068,Abbott and Costello Meet Frankenstein,Movie,1948,1948,83 min,"Comedy,Family,Fantasy","Bud Abbott, Lou Costello, Lon Chaney Jr., Lon Chaney Jr., Bela Lugosi",7.3,21563,8917,0,https://www.imdb.com/title/tt0040068/
tt1179817,The Secret Life of the American Teenager,TV Show,2008,2013,43 min,"Comedy,Drama,Family","Shailene Woodley, Molly Ringwald, India Eisley, Mark Derwin, Mark Derwin",4.9,21560,8918,0,https://www.imdb.com/title/tt1179817/
tt16283758,Supacell,TV Show,2024,ongoing,60 min,"Action,Adventure,Drama","Tosin Cole, Nadine Mills, Josh Tedeku, Eric Kofi Abrefa, Adelayo Adedayo",7.0,21559,8919,0,https://www.imdb.com/title/tt16283758/
tt0108101,Shadowlands,Movie,1993,1993,131 min,"Biography,Drama,Romance","Anthony Hopkins, Debra Winger, Julian Fellowes, Roddy Maude-Roxby, Michael Denison",7.3,21556,8920,0,https://www.imdb.com/title/tt0108101/
tt6043142,Skin,Movie,2018,2018,118 min,"Biography,Crime,Drama","Jamie Bell, Danielle Macdonald, Daniel Henshall, Bill Camp, Louisa Krause",6.8,21550,8921,0,https://www.imdb.com/title/tt6043142/
tt0095593,Married to the Mob,Movie,1988,1988,104 min,"Comedy,Crime,Romance","Michelle Pfeiffer, Alec Baldwin, Paul Lazar, Captain Haggerty, Marlene Willoughby",6.3,21550,8921,0,https://www.imdb.com/title/tt0095593/
tt10481868,Black Christmas,Movie,2019,2019,92 min,"Horror,Mystery,Thriller","Imogen Poots, Aleyse Shannon, Lily Donoghue, Brittany O'Grady, Caleb Joshua Eberhardt",3.5,21548,8922,0,https://www.imdb.com/title/tt10481868/
tt2304953,Reasonable Doubt,Movie,2014,2014,91 min,"Crime,Drama,Mystery","Dominic Cooper, Samuel L. Jackson, Gloria Reuben, Ryan Robbins, Erin Karpluk",5.7,21547,8923,0,https://www.imdb.com/title/tt2304953/
tt13720112,The Empress,TV Show,2022,ongoing,60 min,"Drama,History,Romance","Devrim Lingnau, Devrim Lingnau, Philip Froissant, Philip Froissant, Melika Foroutan",7.8,21546,8924,0,https://www.imdb.com/title/tt13720112/
tt1880399,Kodachrome,Movie,2017,2017,105 min,Drama,"Ed Harris, Jason Sudeikis, Elizabeth Olsen, Bruce Greenwood, Wendy Crewson",6.8,21527,8925,0,https://www.imdb.com/title/tt1880399/
tt0102388,The Man in the Moon,Movie,1991,1991,99 min,"Drama,Romance","Sam Waterston, Tess Harper, Gail Strickland, Reese Witherspoon, Jason London",7.2,21520,8926,0,https://www.imdb.com/title/tt0102388/
tt2181831,Shahid,Movie,2012,2012,129 min,"Biography,Drama","Rajkummar Rao, Prabhleen Sandhu, Mohd. Zeeshan Ayyub, Baljinder Kaur, Tigmanshu Dhulia",8.2,21520,8926,0,https://www.imdb.com/title/tt2181831/
tt2406376,The Bridge,TV Show,2013,2014,43 min,"Crime,Drama,Mystery","Demián Bichir, Diane Kruger, Thomas M. Wright, Ted Levine, Matthew Lillard",7.6,21519,8927,0,https://www.imdb.com/title/tt2406376/
tt1999890,Hell Fest,Movie,2018,2018,89 min,"Horror,Mystery,Thriller","Cynthea Mercado, Stephen Conroy, Amy Forsyth, Reign Edwards, Bex Taylor-Klaus",5.5,21519,8927,0,https://www.imdb.com/title/tt1999890/
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,Web Series,2021,2021,55 min,"Crime,Documentary,Mystery",,6.0,21513,8928,0,https://www.imdb.com/title/tt13837672/
tt14042066,Dobaaraa,Movie,2022,2022,132 min,"Drama,Fantasy,Mystery","Taapsee Pannu, Taapsee Pannu, Pavail Gulati, Nassar, Saswata Chatterjee",4.9,21513,8928,0,https://www.imdb.com/title/tt14042066/
tt0839995,Superman II: The Richard Donner Cut,Movie,2006,2006,115 min,"Action,Adventure,Romance",Richard Donner,7.5,21513,8928,0,https://www.imdb.com/title/tt0839995/
tt0047136,Johnny Guitar,Movie,1954,1954,110 min,"Drama,Western","Joan Crawford, Sterling Hayden, Mercedes McCambridge, Scott Brady, Ward Bond",7.6,21511,8929,0,https://www.imdb.com/title/tt0047136/
tt0077474,The Driver,Movie,1978,1978,91 min,"Action,Crime,Thriller","Ryan O'Neal, Bruce Dern, Isabelle Adjani, Ronee Blakley, Matt Clark",7.1,21509,8930,0,https://www.imdb.com/title/tt0077474/
tt0120263,Songs from the Second Floor,Movie,2000,2000,98 min,"Comedy,Drama","Lars Nordh, Stefan Larsson, Bengt C.W. Carlsson, Torbjörn Fahlström, Sten Andersson",7.5,21507,8931,0,https://www.imdb.com/title/tt0120263/
tt14263564,Justified: City Primeval,Web Series,2023,2023,48 min,"Crime,Drama","Timothy Olyphant, Boyd Holbrook, Aunjanue Ellis-Taylor, Vondie Curtis-Hall, Adelaide Clemens",7.3,21498,8932,0,https://www.imdb.com/title/tt14263564/
tt0865559,My Life in Ruins,Movie,2009,2009,95 min,"Comedy,Romance","Nia Vardalos, Richard Dreyfuss, Rachel Dratch, Alexis Georgoulis, Alistair McGowan",6.0,21497,8933,0,https://www.imdb.com/title/tt0865559/
tt0059243,The Great Race,Movie,1965,1965,160 min,"Action,Adventure,Comedy","Tony Curtis, Natalie Wood, Jack Lemmon, Jack Lemmon, Peter Falk",7.2,21495,8934,0,https://www.imdb.com/title/tt0059243/
tt0105156,Poison Ivy,Movie,1992,1992,93 min,"Drama,Thriller","Drew Barrymore, Sara Gilbert, Tom Skerritt, Cheryl Ladd, Alan Stock",5.4,21493,8935,0,https://www.imdb.com/title/tt0105156/
tt2338454,Unicorn Store,Movie,2017,2017,92 min,"Comedy,Drama,Fantasy","Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford, Mamoudou Athie",5.6,21492,8936,0,https://www.imdb.com/title/tt2338454/
tt0108906,The Kingdom,TV Show,1994,2022,60 min,"Comedy,Drama,Fantasy","Ernst-Hugo Järegård, Kirsten Rolffes, Ghita Nørby, Søren Pilmark, Birgitte Raaberg",8.2,21489,8937,0,https://www.imdb.com/title/tt0108906/
tt8632862,Fahrenheit 11/9,Movie,2018,2018,128 min,Documentary,Michael Moore,7.2,21486,8938,0,https://www.imdb.com/title/tt8632862/
tt0489281,Stop-Loss,Movie,2008,2008,112 min,"Drama,War","Ryan Phillippe, Abbie Cornish, Joseph Gordon-Levitt, Rob Brown, Channing Tatum",6.4,21482,8939,0,https://www.imdb.com/title/tt0489281/
tt1901024,Dark Crimes,Movie,2016,2016,92 min,"Crime,Drama,Mystery","Jim Carrey, Marton Csokas, Charlotte Gainsbourg, Kati Outinen, Vlad Ivanov",4.6,21482,8939,0,https://www.imdb.com/title/tt1901024/
tt1659338,The Numbers Station,Movie,2013,2013,89 min,"Action,Thriller","John Cusack, Malin Akerman, Liam Cunningham, Richard Brake, Bryan Dick",5.6,21473,8940,0,https://www.imdb.com/title/tt1659338/
tt0271383,A Dog's Will,Movie,2000,2000,104 min,"Comedy,Drama,Fantasy","Matheus Nachtergaele, Selton Mello, Rogério Cardoso, Denise Fraga, Diogo Vilela",8.6,21473,8940,0,https://www.imdb.com/title/tt0271383/
tt8413338,Kumbalangi Nights,Movie,2019,2019,135 min,"Comedy,Drama,Romance","Shane Nigam, Soubin Shahir, Fahadh Faasil, Sreenath Bhasi, Mathew Thomas",8.5,21473,8940,0,https://www.imdb.com/title/tt8413338/
tt1758595,Diana,Movie,2013,2013,113 min,"Biography,Drama,Romance","Naomi Watts, Naveen Andrews, Cas Anvar, Charles Edwards, James Puddephatt",5.6,21469,8941,0,https://www.imdb.com/title/tt1758595/
tt9345754,The Occupant,Movie,2020,2020,103 min,"Drama,Thriller","Javier Gutiérrez, Mario Casas, Bruna Cusí, Ruth Díaz, Iris Vallés Torres",6.4,21469,8941,0,https://www.imdb.com/title/tt9345754/
tt13309170,Influencer,Movie,2022,2022,92 min,"Horror,Mystery,Thriller","Emily Tennant, Rory J Saper, Cassandra Naud, Justin Sams, Paul Spurrier",6.2,21467,8942,0,https://www.imdb.com/title/tt13309170/
tt4015500,The Tale,Movie,2018,2018,114 min,"Biography,Drama,Mystery","Laura Dern, Jason Ritter, Common, Elizabeth Debicki, Jessica Sarah Flaum",7.2,21466,8943,0,https://www.imdb.com/title/tt4015500/
tt10806040,Valimai,Movie,2022,2022,178 min,"Action,Crime,Drama","Ajith Kumar, Huma Qureshi, Kartikeya Gummakonda, Gurbani, Sumithra",6.0,21454,8944,0,https://www.imdb.com/title/tt10806040/
tt2389182,Cheap Thrills,Movie,2013,2013,88 min,"Comedy,Crime,Drama","Pat Healy, Ethan Embry, Sara Paxton, David Koechner, Amanda Fuller",6.7,21450,8945,0,https://www.imdb.com/title/tt2389182/
tt1587669,Body of Proof,TV Show,2011,2013,60 min,"Comedy,Crime,Drama","Dana Delany, Jeri Ryan, Geoffrey Arend, Windell Middlebrooks, Mary Mouser",7.1,21448,8946,0,https://www.imdb.com/title/tt1587669/
tt4908644,Winter on Fire: Ukraine's Fight for Freedom,Movie,2015,2015,102 min,"Documentary,History",Evgeny Afineevsky,8.3,21445,8947,0,https://www.imdb.com/title/tt4908644/
tt0415965,Martian Child,Movie,2007,2007,106 min,"Comedy,Drama,Family","John Cusack, Amanda Peet, Bobby Coleman, Sophie Okonedo, Joan Cusack",6.7,21443,8948,0,https://www.imdb.com/title/tt0415965/
tt0495034,Golmaal: Fun Unlimited,Movie,2006,2006,150 min,"Action,Comedy,Drama","Ajay Devgn, Arshad Warsi, Sharman Joshi, Tusshar Kapoor, Rimi Sen",7.5,21443,8948,0,https://www.imdb.com/title/tt0495034/
tt8679236,Who Is America?,TV Show,2018,2018,30 min,Comedy,"Sacha Baron Cohen, Sacha Baron Cohen, Sacha Baron Cohen, Roy Elghanayan, Emanuela Postacchini",8.3,21440,8949,0,https://www.imdb.com/title/tt8679236/
tt0041154,Late Spring,Movie,1949,1949,110 min,"Comedy,Drama","Chishû Ryû, Setsuko Hara, Yumeji Tsukioka, Haruko Sugimura, Hôhi Aoki",8.2,21440,8949,0,https://www.imdb.com/title/tt0041154/
tt0100486,Reversal of Fortune,Movie,1990,1990,111 min,"Biography,Drama,Mystery","Jeremy Irons, Glenn Close, Ron Silver, Annabella Sciorra, Uta Hagen",7.1,21422,8950,0,https://www.imdb.com/title/tt0100486/
tt11680642,Pantheon,TV Show,2022,2023,41 min,"Action,Adventure,Animation","Katie Chang, Paul Dano, Aaron Eckhart, Rosemarie DeWitt, Chris Diamantopoulos",8.5,21421,8951,0,https://www.imdb.com/title/tt11680642/
tt7375404,Kidding,TV Show,2018,2020,30 min,"Comedy,Drama","Jim Carrey, Frank Langella, Frank Langella, Judy Greer, Cole Allen",8.0,21420,8952,0,https://www.imdb.com/title/tt7375404/
tt1981107,The Young and Prodigious T.S. Spivet,Movie,2013,2013,105 min,"Adventure,Comedy,Drama","Helena Bonham Carter, Judy Davis, Callum Keith Rennie, Kyle Catlett, Niamh Wilson",7.0,21391,8953,0,https://www.imdb.com/title/tt1981107/
tt31193791,The Last Showgirl,Movie,2024,2024,88 min,Drama,"Pamela Anderson, Brenda Song, Kiernan Shipka, Dave Bautista, Jamie Lee Curtis",6.5,21388,8954,0,https://www.imdb.com/title/tt31193791/
tt2195548,Prince Avalanche,Movie,2013,2013,94 min,"Comedy,Drama","Paul Rudd, Emile Hirsch, Lance LeGault, Joyce Payne, Gina Grande",6.3,21384,8955,0,https://www.imdb.com/title/tt2195548/
tt5960374,Vox Lux,Movie,2018,2018,114 min,"Drama,Music","Natalie Portman, Jude Law, Stacy Martin, Jennifer Ehle, Raffey Cassidy",5.9,21384,8955,0,https://www.imdb.com/title/tt5960374/
tt0109890,The Getaway,Movie,1994,1994,115 min,"Action,Adventure,Crime","Alec Baldwin, Kim Basinger, Michael Madsen, James Woods, David Morse",5.9,21380,8956,0,https://www.imdb.com/title/tt0109890/
tt0310357,Willard,Movie,2003,2003,100 min,"Drama,Horror,Thriller","Crispin Glover, R. Lee Ermey, Laura Harring, Jackie Burroughs, Ashlyn Gere",6.1,21367,8957,0,https://www.imdb.com/title/tt0310357/
